17,850,000
17,910,000
17,700,000
19,550,000
19,300,000
17,830,000
17,490,000
17,360,000
17,290,000
17,250,000
17,050,000
17,125,000
17,100,000
16,361,000
16,211,000
16,143,000
16,166,000
16,060,000
16,000,000
16,300,000
16,402,000
16,144,000
16,000,000
15,820,000
15,750,000
15,837,000
15,831,000
15,861,000
15,888,000
15,917,000
15,910,000
15,730,000
15,535,000
15,503,000
15,550,000
15,416,000
15,370,000
15,200,000
15,100,000
14,788,000
14,799,000
14,750,000
14,862,500
15,017,500
15,155,000
15,775,000
15,905,000
15,740,000
15,440,000
15,425,000
15,250,000
15,205,000
15,225,000
15,225,000
15,195,000
15,095,000
14,915,000
15,035,000
14,875,000
14,770,000
14,890,000
14,775,000
15,180,000
15,190,000
15,180,000
15,285,000
15,282,000
15,195,000
15,025,000
15,150,000
14,940,000
14,920,000
14,877,000
15,015,000
14,925,000
14,945,000
14,700,000
14,683,000
14,700,000
14,725,000
14,655,000
15,030,000
14,907,500
14,890,000
14,500,000
14,434,000
14,148,000
14,113,000
14,043,000
13,969,000
13,960,000
13,955,000
13,915,000
13,920,000
13,880,000
13,927,000
13,847,000
13,997,000
14,117,000
14,120,000
14,104,000
14,127,000
14,087,000
14,155,000
14,145,000
14,140,000
14,155,000
14,258,000
13,935,000
13,938,000
13,815,000
13,764,000
13,560,000
13,605,000
13,570,000
13,617,000
13,903,000
14,175,000
14,441,000
14,210,000
14,155,000
14,145,000
13,895,000
13,883,000
13,895,000
13,880,000
13,730,000
13,497,000
13,582,000
13,497,000
13,393,000
13,430,000
13,302,000
13,187,000
13,195,000
13,180,000
13,133,000
13,144,000
13,190,000
13,174,000
13,026,000
13,080,000
13,110,000
13,056,000
12,965,000
12,952,000
13,103,000
13,085,000
13,089,000
13,140,000
13,136,000
13,110,000
13,200,000
13,072,000
13,060,000
13,125,000
12,970,000
12,875,000
12,530,000
12,532,000
12,474,000
12,441,000
12,446,000
12,466,000
12,461,000
12,449,000
12,484,000
12,413,000
12,377,000
12,361,000
12,461,000
12,425,000
12,412,000
12,443,000
12,479,000
12,542,000
12,594,000
12,628,000
12,572,000
12,682,000
12,744,000
12,728,000
12,660,000
12,579,000
12,559,000
12,749,000
12,531,000
12,263,000
12,228,000
12,266,000
12,256,000
12,208,000
12,173,000
12,122,000
12,106,000
12,107,000
12,141,000
12,073,000
12,088,000
12,122,000
12,122,000
12,130,000
12,177,000
12,226,000
12,235,500
12,219,000
12,199,000
12,204,500
12,182,500
12,147,500
12,181,500
12,196,500
12,203,500
12,177,500
12,168,500
12,193,000
12,215,000
12,128,000
12,117,500
12,025,500
11,993,000
12,023,000
12,007,500
12,046,500
12,045,000
12,050,000
12,060,500
12,072,000
12,086,500
12,067,500
12,095,500
12,106,000
12,108,500
12,107,500
12,064,500
12,119,000
12,122,000
12,119,000
12,142,500
12,185,000
12,181,000
12,159,000
12,148,500
12,130,000
12,125,500
12,138,000
12,109,000
12,117,000
12,089,500
12,119,000
12,118,500
12,195,000
12,164,500
12,000,000
12,014,500
12,008,000
11,990,000
12,000,000
11,984,000
12,029,500
12,052,500
12,051,000
12,017,000
12,028,500
12,027,000
12,004,000
11,990,000
11,996,000
12,045,500
12,065,500
12,055,000
12,029,000
11,984,500
12,151,500
12,059,500
12,167,500
12,115,500
12,211,000
12,256,500
12,150,500
12,122,000
12,140,500
12,093,500
12,083,500
12,060,000
12,033,000
12,032,000
11,956,000
11,958,000
12,080,000
12,113,000
12,092,000
12,134,000
12,202,000
12,188,000
12,204,000
12,199,500
12,196,000
12,203,500
12,250,000
12,230,000
12,170,000
12,167,000
12,221,000
12,279,000
12,226,000
12,164,000
12,073,500
12,061,500
12,012,500
12,000,000
12,014,500
12,025,000
12,095,000
12,100,000
12,085,000
12,040,000
12,035,000
12,045,000
12,045,000
12,077,000
12,052,000
12,010,000
12,008,000
11,968,000
11,952,000
11,885,000
11,880,000
11,983,000
12,100,000
11,891,000
11,945,000
11,878,000
11,995,000
12,015,000
12,012,000
12,029,000
11,985,000
12,013,000
12,040,000
12,145,000
12,081,000
12,000,000
11,935,000
11,920,000
11,930,000
11,890,000
11,890,000
11,975,000
11,903,000
11,877,000
11,840,000
12,015,000
12,023,000
11,993,000
12,033,000
12,097,000
12,135,000
11,972,000
11,965,000
11,886,000
11,837,000
11,870,000
11,692,000
11,755,000
11,740,000
11,724,000
11,786,000
11,827,000
11,864,000
11,782,000
11,638,000
11,837,000
11,847,000
11,845,000
11,837,000
11,863,000
11,762,000
12,003,000
11,947,000
11,898,000
11,870,000
11,804,000
11,887,000
11,740,000
11,627,000
11,557,000
11,565,000
11,460,000
11,302,000
11,682,000
11,885,000
12,163,000
11,864,000
11,713,000
11,568,000
11,477,000
11,461,000
11,412,000
11,388,000
11,379,000
11,387,000
11,382,000
11,455,000
11,426,000
11,414,000
11,363,000
11,382,000
11,387,000
11,373,000
11,350,000
11,381,000
11,387,000
11,316,000
11,158,000
11,280,000
11,202,000
11,144,000
11,048,000
11,079,000
11,092,000
11,127,000
11,010,000
11,003,000
11,088,000
11,130,000
11,119,000
11,150,000
11,099,000
11,066,000
11,232,000
11,240,000
11,170,000
11,160,000
11,269,000
11,245,000
11,229,000
11,271,000
11,179,000
11,117,000
11,183,000
11,101,000
11,096,000
11,088,000
11,107,000
11,029,000
10,974,000
10,964,000
10,944,000
10,923,000
10,927,000
10,883,000
10,839,000
10,838,000
10,852,000
10,835,000
10,851,000
10,848,000
10,835,000
10,828,000
10,833,000
10,875,000
10,907,000
11,160,000
11,168,000
11,156,000
11,151,000
11,145,000
11,166,000
11,187,000
11,192,000
11,177,000
11,177,000
11,202,000
11,136,000
11,130,000
11,136,000
11,126,000
11,155,000
11,155,000
11,161,000
11,155,000
11,170,000
11,148,000
11,219,000
11,216,000
11,230,000
11,164,000
11,197,000
11,198,000
11,115,000
11,094,000
11,127,000
11,150,000
11,114,000
11,115,000
11,090,000
11,097,000
11,163,000
11,134,000
11,147,000
11,140,000
11,205,000
11,184,000
11,188,000
11,126,000
11,086,000
11,089,000
11,195,000
11,210,000
11,141,000
11,071,000
11,060,000
11,047,000
11,205,000
11,198,000
11,287,000
11,174,000
11,157,000
11,162,000
11,062,000
10,979,000
10,922,000
10,875,000
10,857,000
10,872,000
10,896,000
10,822,000
10,875,000
10,844,500
10,894,000
10,914,000
10,940,000
11,023,000
11,070,000
11,164,000
11,187,000
11,203,000
11,008,000
11,002,000
10,974,000
11,026,000
10,813,000
10,885,000
10,730,000
10,757,000
10,691,000
10,621,000
10,254,000
10,278,000
10,287,000
10,340,000
10,421,000
10,422,000
10,493,000
10,314,000
10,317,000
10,306,000
10,288,000
10,295,000
10,267,000
10,168,500
10,040,000
10,080,000
10,126,000
10,025,000
9,986,000
10,014,000
10,002,000
9,975,000
10,000,000
10,020,000
9,988,000
10,062,000
10,097,000
10,112,000
10,094,000
10,246,000
10,098,000
10,243,000
10,270,000
10,281,000
10,243,000
10,301,000
10,336,000
10,313,000
10,318,000
10,388,000
10,395,000
10,330,000
10,335,000
10,400,000
10,415,000
10,475,000
10,460,000
10,325,000
10,285,000
10,260,000
10,230,000
10,220,000
10,205,000
10,295,000
10,300,000
10,310,000
10,270,000
10,275,000
10,260,000
10,225,000
10,330,000
10,390,000
10,425,000
10,320,000
10,330,000
10,255,000
10,230,000
10,290,000
10,160,000
10,185,000
10,200,000
10,190,000
10,190,000
10,135,000
10,090,000
10,070,000
10,050,000
10,150,000
10,130,000
10,130,000
10,065,000
10,105,000
10,105,000
10,135,000
10,125,000
10,140,000
10,085,000
10,115,000
10,130,000
10,095,000
10,045,000
10,015,000
10,035,000
9,945,000
9,970,000
10,050,000
10,080,000
9,935,000
9,810,000
9,885,000
9,850,000
9,890,000
9,865,000
9,785,000
9,760,000
9,995,000
10,055,000
9,770,000
9,795,000
9,865,000
9,725,000
9,845,000
9,665,000
9,585,000
9,550,000
9,550,000
9,490,000
9,460,000
9,445,000
9,490,000
9,550,000
9,445,000
9,360,000
9,410,000
9,305,000
9,300,000
9,200,000
9,200,000
9,270,000
9,180,000
9,305,000
9,345,000
9,385,000
9,485,000
9,600,000
9,655,000
9,540,000
9,460,000
9,400,000
9,400,000
9,340,000
9,310,000
9,335,000
9,315,000
9,355,000
9,345,000
9,420,000
9,420,000
9,320,000
9,285,000
9,255,000
9,235,000
9,175,000
9,170,000
9,110,000
9,145,000
9,080,000
9,165,000
9,210,000
9,195,000
9,200,000
9,200,000
9,215,000
9,210,000
9,195,000
9,105,000
9,145,000
9,110,000
9,085,000
9,060,000
9,115,000
9,105,000
9,080,000
9,035,000
9,080,000
9,070,000
9,135,000
9,065,000
9,080,000
9,160,000
9,180,000
9,200,000
9,145,000
9,150,000
9,150,000
9,155,000
9,100,000
9,085,000
9,180,000
9,220,000
9,300,000
9,340,000
9,365,000
9,375,000
9,420,000
9,535,000
9,465,000
9,430,000
9,415,000
9,415,000
9,410,000
9,435,000
9,395,000
9,485,000
9,490,000
9,565,000
9,500,000
9,400,000
9,415,000
9,425,000
9,390,000
9,340,000
9,345,000
9,285,000
9,230,000
9,215,000
9,220,000
9,145,000
9,160,000
9,220,000
9,185,000
9,220,000
9,220,000
9,200,000
9,080,000
9,100,000
9,155,000
9,165,000
9,180,000
9,100,000
9,115,000
9,095,000
9,115,000
9,115,000
9,110,000
9,120,000
9,145,000
9,195,000
9,150,000
9,205,000
9,200,000
9,165,000
9,185,000
9,275,000
9,200,000
9,190,000
9,085,000
9,110,000
9,160,000
9,255,000
9,355,000
9,380,000
9,410,000
9,095,000
9,000,000
8,930,000
8,935,000
8,910,000
8,875,000
8,860,000
8,925,000
8,810,000
8,755,000
8,780,000
8,703,000
8,710,000
8,740,000
8,750,000
8,785,000
8,788,000
8,730,000
8,770,000
8,800,000
8,764,000
8,730,000
8,735,000
8,610,000
8,645,000
8,675,000
8,560,000
8,750,000
8,880,000
8,915,000
8,755,000
8,655,000
8,855,000
8,640,000
8,755,000
8,735,000
8,750,000
8,870,000
8,935,000
8,970,000
9,021,000
9,050,000
9,080,000
9,120,000
9,090,000
9,090,000
9,085,000
9,035,000
9,070,000
9,105,000
9,160,000
9,090,000
9,030,000
9,070,000
9,050,000
9,070,000
9,100,000
9,185,000
9,230,000
9,185,000
9,160,000
9,160,000
9,185,000
9,310,000
9,315,000
9,325,000
9,315,000
9,320,000
9,280,000
9,305,000
9,330,000
9,375,000
9,345,000
9,410,000
9,330,000
9,410,000
9,480,000
9,500,000
9,490,000
9,490,000
9,440,000
9,340,000
9,345,000
9,375,000
9,400,000
9,420,000
9,460,000
9,445,000
9,465,000
9,480,000
9,530,000
9,580,000
9,570,000
9,575,000
9,530,000
9,520,000
9,480,000
9,560,000
9,630,000
9,630,000
9,630,000
9,705,000
9,640,000
9,690,000
9,665,000
9,630,000
9,715,000
9,770,000
9,720,000
9,510,000
9,550,000
9,620,000
9,600,000
9,585,000
9,410,000
9,360,000
9,380,000
9,340,000
9,500,000
9,400,000
9,330,000
9,350,000
9,220,000
9,120,000
9,120,000
9,420,000
9,415,000
9,550,000
9,595,000
9,630,000
9,595,000
9,795,000
9,820,000
9,820,000
9,900,000
9,880,000
9,905,000
9,940,000
9,955,000
9,875,000
9,815,000
9,795,000
9,725,000
9,920,000
9,830,000
9,750,000
9,890,000
9,950,000
9,970,000
9,910,000
9,940,000
9,910,000
9,840,000
9,830,000
10,090,000
10,140,000
10,260,000
10,240,000
10,320,000
10,330,000
10,340,000
10,390,000
10,355,000
10,390,000
10,420,000
10,390,000
10,380,000
10,445,000
10,380,000
10,360,000
10,260,000
10,195,000
9,980,000
9,935,000
9,915,000
9,880,000
9,925,000
9,960,000
9,885,000
9,935,000
9,935,000
9,805,000
9,815,000
9,790,000
9,770,000
9,830,000
9,840,000
9,900,000
9,955,000
9,945,000
9,895,000
9,895,000
9,895,000
9,960,000
9,960,000
9,935,000
9,935,000
9,990,000
9,905,000
9,970,000
9,960,000
10,010,000
9,800,000
9,800,000
9,800,000
9,810,000
9,680,000
9,630,000
9,570,000
9,490,000
9,565,000
9,560,000
9,555,000
9,510,000
9,550,000
9,450,000
9,385,000
9,380,000
9,290,000
9,220,000
9,150,000
9,150,000
9,140,000
9,170,000
9,170,000
9,140,000
9,140,000
9,150,000
9,045,000
9,045,000
9,060,000
9,000,000
9,030,000
9,075,000
9,080,000
9,033,000
9,033,000
9,025,000
9,150,000
9,150,000
9,143,000
9,244,000
9,244,000
9,293,000
9,305,000
9,310,000
9,295,000
9,300,000
9,360,000
9,380,000
9,390,000
9,375,000
9,390,000
9,380,000
9,415,000
9,415,000
9,405,000
9,405,000
9,395,000
9,395,000
9,395,000
9,460,000
9,460,000
9,395,000
9,365,000
9,285,000
9,295,000
9,295,000
9,345,000
9,345,000
9,345,000
9,345,000
9,385,000
9,390,000
9,360,000
9,220,000
9,220,000
9,270,000
9,175,000
9,270,000
9,175,000
9,180,000
9,280,000
9,280,000
9,320,000
9,310,000
9,255,000
9,245,000
9,390,000
9,390,000
9,403,000
9,412,000
9,438,000
9,441,000
9,425,000
9,470,000
9,465,000
9,460,000
9,495,000
9,490,000
9,505,000
9,485,000
9,435,000
9,440,000
9,420,000
9,415,000
9,370,000
9,355,000
9,425,000
9,460,000
9,447,000
9,472,000
9,490,000
9,547,000
9,539,000
9,545,000
9,540,000
9,546,000
9,518,000
9,518,000
9,522,000
9,480,000
9,515,000
9,518,000
9,477,000
9,505,000
9,502,000
9,502,000
9,530,000
9,535,000
9,510,000
9,505,000
9,525,000
9,550,000
9,525,000
9,540,000
9,515,000
9,522,000
9,590,000
9,680,000
9,647,000
9,645,000
9,564,000
9,570,000
9,495,000
9,523,000
9,575,000
9,655,000
9,673,000
9,692,000
9,673,000
9,730,000
9,790,000
9,530,000
9,490,000
9,480,000
9,512,000
9,610,000
9,594,000
9,600,000
9,518,000
9,410,000
9,445,000
9,470,000
9,515,000
9,570,000
9,570,000
9,580,000
9,580,000
9,620,000
9,680,000
9,760,000
9,870,000
9,875,000
9,880,000
9,875,000
9,885,000
9,930,000
9,900,000
9,845,000
9,920,000
9,860,000
9,860,000
9,900,000
9,810,000
9,810,000
9,690,000
9,800,000
9,910,000
9,910,000
10,040,000
10,110,000
10,190,000
10,130,000
10,220,000
10,130,000
10,120,000
10,110,000
10,160,000
10,185,000
10,455,000
10,140,000
9,960,000
9,950,000
9,910,000
10,000,000
9,855,000
9,800,000
9,790,000
9,765,000
9,765,000
9,760,000
9,835,000
9,880,000
9,780,000
9,750,000
9,675,000
9,683,000
9,640,000
9,658,000
9,460,000
9,440,000
9,462,000
9,445,000
9,410,000
9,430,000
9,440,000
9,450,000
9,500,000
9,520,000
9,510,000
9,520,000
9,480,000
9,550,000
9,530,000
9,500,000
9,535,000
9,660,000
9,820,000
9,775,000
9,850,000
9,805,000
9,775,000
9,787,000
9,770,000
9,710,000
9,550,000
9,762,000
9,820,000
9,800,000
9,780,000
9,970,000
9,776,000
9,745,000
9,652,000
9,650,000
9,645,000
9,770,000
9,680,000
9,438,000
9,408,000
9,420,000
9,385,000
9,340,000
9,362,000
9,490,000
9,315,000
9,315,000
9,273,000
9,145,000
9,122,000
8,968,000
8,882,000
8,806,000
8,830,000
8,827,000
8,790,000
8,771,000
8,753,000
8,762,000
8,735,000
8,703,000
8,682,000
8,685,000
8,755,000
8,745,000
8,746,000
8,763,000
8,785,000
8,680,000
8,640,000
8,590,000
8,500,000
8,560,000
8,620,000
8,680,000
8,710,000
8,710,000
8,730,000
8,770,000
8,812,000
8,740,000
8,750,000
8,770,000
8,790,000
8,760,000
8,750,000
8,720,000
8,660,000
8,685,000
8,725,000
8,825,000
8,725,000
8,660,000
8,575,000
8,577,000
8,555,000
8,575,000
8,510,000
8,580,000
8,740,000
8,705,000
8,740,000
8,760,000
8,800,000
8,640,000
8,800,000
8,800,000
8,660,000
8,650,000
8,635,000
8,550,000
8,640,000
8,580,000
8,670,000
8,800,000
8,710,000
8,590,000
8,680,000
8,590,000
8,430,000
8,280,000
8,850,000
8,990,000
9,110,000
9,170,000
9,160,000
9,240,000
9,280,000
9,290,000
9,240,000
9,260,000
9,310,000
9,195,000
9,440,000
9,490,000
9,460,000
9,510,000
9,550,000
9,480,000
9,570,000
9,700,000
9,660,000
9,710,000
9,650,000
9,700,000
9,610,000
9,560,000
9,590,000
9,535,000
9,560,000
9,555,000
9,530,000
9,370,000
9,395,000
9,320,000
9,560,000
9,590,000
9,760,000
9,740,000
9,760,000
9,770,000
9,650,000
9,750,000
9,700,000
9,660,000
9,900,000
9,680,000
9,710,000
9,800,000
9,260,000
9,310,000
9,310,000
9,080,000
10,000,000
9,660,000
9,600,000
9,640,000
10,110,000
10,090,000
10,350,000
10,490,000
10,630,000
11,080,000
11,200,000
11,125,000
11,470,000
11,280,000
11,035,000
10,880,000
10,950,000
10,870,000
10,950,000
10,750,000
10,390,000
10,420,000
10,380,000
10,330,000
10,200,000
10,230,000
10,470,000
10,670,000
10,620,000
10,630,000
10,720,000
10,630,000
10,840,000
10,750,000
10,750,000
10,680,000
10,650,000
10,570,000
10,680,000
10,780,000
10,900,000
10,610,000
10,560,000
10,580,000
10,580,000
10,510,000
10,290,000
10,370,000
10,400,000
10,270,000
10,230,000
10,120,000
10,530,000
10,715,000
10,860,000
10,850,000
10,935,000
10,870,000
11,050,000
10,870,000
10,865,000
10,970,000
11,030,000
10,930,000
11,360,000
11,400,000
11,450,000
11,410,000
11,110,000
10,900,000
10,950,000
10,830,000
10,900,000
10,980,000
10,970,000
11,200,000
11,710,000
12,050,000
12,350,000
12,550,000
12,600,000
12,120,000
13,080,000
12,990,000
12,630,000
12,800,000
12,900,000
13,050,000
13,050,000
12,950,000
13,120,000
13,210,000
13,190,000
13,180,000
13,400,000
13,215,000
13,280,000
13,240,000
12,560,000
12,930,000
12,000,000
13,250,000
11,970,000
12,470,000
12,780,000
12,830,000
13,040,000
12,975,000
13,000,000
12,820,000
13,140,000
13,150,000
13,290,000
13,440,000
13,580,000
13,425,000
13,460,000
13,450,000
13,580,000
13,680,000
13,620,000
13,550,000
13,750,000
13,710,000
13,330,000
13,390,000
13,130,000
12,950,000
13,110,000
13,140,000
13,160,000
13,100,000
13,550,000
13,900,000
14,000,000
14,170,000
14,070,000
14,410,000
13,750,000
13,460,000
13,530,000
13,550,000
13,650,000
13,800,000
13,700,000
13,520,000
13,460,000
13,050,000
13,440,000
13,710,000
13,770,000
13,850,000
13,820,000
13,730,000
14,050,000
14,180,000
13,620,000
13,160,000
13,800,000
13,950,000
14,450,000
14,620,000
14,900,000
14,420,000
14,080,000
13,980,000
13,980,000
14,130,000
14,290,000
14,260,000
14,110,000
14,370,000
14,550,000
14,150,000
14,100,000
14,350,000
14,900,000
14,900,000
14,730,000
14,900,000
15,450,000
15,300,000
15,300,000
15,600,000
14,980,000
14,670,000
14,470,000
14,340,000
13,920,000
14,180,000
14,340,000
14,290,000
13,860,000
13,500,000
13,190,000
13,200,000
13,270,000
13,040,000
12,980,000
12,970,000
12,920,000
12,900,000
12,740,000
12,750,000
12,760,000
12,900,000
12,700,000
12,700,000
12,600,000
12,460,000
12,870,000
12,800,000
12,930,000
13,460,000
12,830,000
12,430,000
12,290,000
12,200,000
12,500,000
12,050,000
11,950,000
11,900,000
12,080,000
12,140,000
11,980,000
12,050,000
11,850,000
11,800,000
12,020,000
11,930,000
11,720,000
11,820,000
11,770,000
11,950,000
11,510,000
11,410,000
11,430,000
11,600,000
11,550,000
11,280,000
10,770,000
10,940,000
11,080,000
11,300,000
11,630,000
11,720,000
11,600,000
12,100,000
12,210,000
12,320,000
12,170,000
12,420,000
12,450,000
11,930,000
11,450,000
12,650,000
12,670,000
12,770,000
13,050,000
12,950,000
12,730,000
13,050,000
13,000,000
12,500,000
13,200,000
13,860,000
14,980,000
14,200,000
13,100,000
12,830,000
12,800,000
13,500,000
13,450,000
11,670,000
11,320,000
10,700,000
10,490,000
10,290,000
10,110,000
9,780,000
9,700,000
9,500,000
9,490,000
9,340,000
9,540,000
9,420,000
9,420,000
9,140,000
9,290,000
9,360,000
9,450,000
9,080,000
8,630,000
8,550,000
8,400,000
8,370,000
8,330,000
8,380,000
8,360,000
8,350,000
8,380,000
8,340,000
8,430,000
8,265,000
8,050,000
7,960,000
7,860,000
7,850,000
7,770,000
7,845,000
7,890,000
7,920,000
7,840,000
7,670,000
7,630,000
7,840,000
7,680,000
7,490,000
7,390,000
7,460,000
7,430,000
7,400,000
7,350,000
7,280,000
7,380,000
7,370,000
7,180,000
7,110,000
6,990,000
7,020,000
6,960,000
7,055,000
7,080,000
7,090,000
7,100,000
7,050,000
7,130,000
7,120,000
7,110,000
7,240,000
7,100,000
7,120,000
7,290,000
7,450,000
7,530,000
7,280,000
7,410,000
7,630,000
7,700,000
7,760,000
7,290,000
7,190,000
7,030,000
7,050,000
6,940,000
6,885,000
6,915,000
6,885,000
6,855,000
6,810,000
6,765,000
6,710,000
6,765,000
6,850,000
6,870,000
6,810,000
6,800,000
6,730,000
6,690,000
6,820,000
6,600,000
6,580,000
6,640,000
6,580,000
6,500,000
6,660,000
6,650,000
6,500,000
6,330,000
6,500,000
6,350,000
6,480,000
6,420,000
6,280,000
6,400,000
6,280,000
6,080,000
6,000,000
6,110,000
6,300,000
6,460,000
6,480,000
6,480,000
6,570,000
6,685,000
6,700,000
6,700,000
6,730,000
6,810,000
6,580,000
6,820,000
6,810,000
6,890,000
6,980,000
7,000,000
7,020,000
7,070,000
7,010,000
6,830,000
6,650,000
7,260,000
7,320,000
7,450,000
7,210,000
7,290,000
7,450,000
7,470,000
7,430,000
7,440,000
7,630,000
7,740,000
7,790,000
7,810,000
7,800,000
7,670,000
7,640,000
7,680,000
7,650,000
7,760,000
7,400,000
7,450,000
7,650,000
7,750,000
7,620,000
7,750,000
7,900,000
7,850,000
7,900,000
7,980,000
8,010,000
8,100,000
8,120,000
8,100,000
8,000,000
7,750,000
8,100,000
8,250,000
8,120,000
8,080,000
8,160,000
8,160,000
8,120,000
8,140,000
8,140,000
8,240,000
8,100,000
8,150,000
8,230,000
8,280,000
8,350,000
8,190,000
8,150,000
8,320,000
8,050,000
7,550,000
7,690,000
7,850,000
8,400,000
8,400,000
7,950,000
7,800,000
8,000,000
10,100,000
9,150,000
7,810,000
7,720,000
7,530,000
6,950,000
6,700,000
6,670,000
6,690,000
6,600,000
6,350,000
6,210,000
6,170,000
6,170,000
6,130,000
6,140,000
6,210,000
6,130,000
6,130,000
6,020,000
6,060,000
6,080,000
6,150,000
6,120,000
6,050,000
6,020,000
6,150,000
6,220,000
6,100,000
6,120,000
5,960,000
5,850,000
5,930,000
5,870,000
5,800,000
5,890,000
5,900,000
6,000,000
6,090,000
6,200,000
6,250,000
6,000,000
5,900,000
6,050,000
6,270,000
6,250,000
6,200,000
6,150,000
6,100,000
6,000,000
6,050,000
6,120,000
6,160,000
6,180,000
6,170,000
6,180,000
6,170,000
6,100,000
6,100,000
6,060,000
5,920,000
5,910,000
5,930,000
5,920,000
5,900,000
5,930,000
5,950,000
5,880,000
5,770,000
5,770,000
5,670,000
5,680,000
5,700,000
5,640,000
5,610,000
5,650,000
5,700,000
5,700,000
5,630,000
5,650,000
5,620,000
5,680,000
5,650,000
5,700,000
5,650,000
5,700,000
5,760,000
5,700,000
5,750,000
5,550,000
5,500,000
5,900,000
5,870,000
5,870,000
5,900,000
5,650,000
5,700,000
6,100,000
6,150,000
6,100,000
6,130,000
6,100,000
6,100,000
6,050,000
6,000,000
6,100,000
6,400,000
6,150,000
6,050,000
5,960,000
5,900,000
5,960,000
5,750,000
5,630,000
5,650,000
5,520,000
5,560,000
5,540,000
5,600,000
5,220,000
5,570,000
5,580,000
5,330,000
5,170,000
4,940,000
4,900,000
4,840,000
4,720,000
4,750,000
4,800,000
4,850,000
4,800,000
4,800,000
4,600,000
4,440,000
4,410,000
4,420,000
4,470,000
4,300,000
4,300,000
4,310,000
4,320,000
4,300,000
4,330,000
4,300,000
4,320,000
4,280,000
4,320,000
4,340,000
4,360,000
4,370,000
4,290,000
4,280,000
4,270,000
4,260,000
4,260,000
4,270,000
4,290,000
4,300,000
4,310,000
4,330,000
4,320,000
4,320,000
4,310,000
4,310,000
4,340,000
4,280,000
4,280,000
4,280,000
4,350,000
4,440,000
4,420,000
4,470,000
4,480,000
4,520,000
4,550,000
4,570,000
4,600,000
4,560,000
4,620,000
4,600,000
4,550,000
4,470,000
4,470,000
4,420,000
4,400,000
4,400,000
4,380,000
4,400,000
4,450,000
4,480,000
4,350,000
4,210,000
4,380,000
4,370,000
4,200,000
4,230,000
4,215,000
4,200,000
4,220,000
4,220,000
4,250,000
4,270,000
4,250,000
4,210,000
4,200,000
4,200,000
4,220,000
4,230,000
4,230,000
4,250,000
4,250,000
4,230,000
4,160,000
4,180,000
4,250,000
4,350,000
4,280,000
4,200,000
4,300,000
4,450,000
4,370,000
4,300,000
4,300,000
4,200,000
